"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Guam","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","20","20,386","5,046","1,409"
"Guam","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","4","4,941","1,363","447"
"Guam","722511","Full-service restaurants","S-corporations ","All establishments","2018","11","2,525","645","171"
"Guam","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","3","179","44","7"
"Guam","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","3","503","144","45"
"Guam","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","3","1,704","413","107"
"Guam","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","70","7,704","1,901","553"
"Guam","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","33","919","198","75"
"Guam","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","19","1,387","371","121"
"Guam","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","13","1,844","453","153"
"Guam","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","3","811","177","60"
"Guam","722511","Full-service restaurants","Partnerships","All establishments","2018","46","13,752","3,374","972"
"Guam","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","12","947","86","26"
"Guam","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","10","784","212","75"
"Guam","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","9","1,837","508","141"
"Guam","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","8","2,508","646","229"
"Guam","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","6","5,942","1,481","393"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","All establishments","All establishments","2018","93","17,535","4,509","1,165"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","31","943","180","53"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","30","2,124","593","195"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","18","2,966","861","233"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","9","4,412","1,056","274"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","4","3,799","926","260"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","65","14,218","3,649","882"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","20","463","112","36"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","24","1,794","488","155"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","12","1,918","570","149"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","4","2,953","660","132"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","4","3,799","926","260"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","S-corporations ","All establishments","2018","5","1,252","292","100"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","3","1,186","275","94"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","16","1,362","335","98"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","8","258","51","12"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","4","250","74","28"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","3","650","158","39"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","Partnerships","All establishments","2018","7","703","233","85"
"Commonwealth of the Northern Mariana Islands","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","3","398","133","45"
"Puerto Rico","722511","Full-service restaurants","All establishments","All establishments","2018","1,243","311,925","72,183","23,613"
"Puerto Rico","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","526","24,933","2,408","766"
"Puerto Rico","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","202","18,581","4,045","1,394"
"Puerto Rico","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","180","31,674","7,475","2,462"
"Puerto Rico","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","195","74,839","17,966","5,765"
"Puerto Rico","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","102","91,290","22,602","7,318"
"Puerto Rico","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","35","54,965","13,586","4,947"
"Puerto Rico","722511","Full-service restaurants","All establishments","Establishments with 250 to 499 employees","2018","3","15,643","4,101","961"
"Puerto Rico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","596","204,281","49,059","15,808"
"Puerto Rico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","204","9,093","1,218","334"
"Puerto Rico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","103","10,689","2,297","699"
"Puerto Rico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","87","15,430","3,742","1,167"
"Puerto Rico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","94","39,700","9,374","2,782"
"Puerto Rico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","73","63,909","15,962","5,368"
