"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Virginia","722511","Full-service restaurants","All establishments","All establishments","2022","7,165","3,504,340","770,848","138,939"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","1,819","165,298","19,818","2,968"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","1,306","233,872","54,209","8,956"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","1,586","562,418","127,366","22,238"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","1,811","1,346,678","297,591","55,452"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","536","862,813","193,524","35,662"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","105","318,949","74,793","13,009"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","1,582","992,227","224,152","39,391"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","368","32,187","4,792","662"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","275","52,886","12,230","1,851"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","311","127,450","28,640","4,450"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","373","286,283","63,845","11,909"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","203","346,094","79,572","14,259"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","52","147,327","35,073","6,260"
"Virginia","722511","Full-service restaurants","S-corporations","All establishments","2022","3,426","1,531,196","336,100","58,525"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","785","73,177","9,854","1,373"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","731","137,171","32,135","5,063"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","867","312,572","71,032","11,988"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","840","643,222","141,993","25,279"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","173","277,498","61,715","11,211"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","30","87,556","19,371","3,611"
"Virginia","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","686","179,710","39,375","9,372"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","279","16,522","2,025","434"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","107","14,494","3,061","737"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","100","25,193","6,061","1,387"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","172","81,312","18,735","4,662"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2022","26","31,033","6,939","1,671"
"Virginia","722511","Full-service restaurants","Partnerships","All establishments","2022","1,463","799,315","170,773","31,573"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","383","42,880","3,019","495"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","192","29,040","6,719","1,295"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","307","97,081","21,590","4,399"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","424","334,904","72,805","13,552"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","134","208,188","45,298","8,521"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2022","22","81,401","19,586","3,024"
"Virginia","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2022","6","1,305","335","57"
"Virginia","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with less than 5 employees","2022","3","486","121","3"
"Washington","722511","Full-service restaurants","All establishments","All establishments","2022","6,688","3,523,791","762,282","106,701"
"Washington","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","1,876","188,150","22,304","3,055"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","1,359","292,897","66,515","9,319"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","1,613","723,672","162,191","22,320"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","1,484","1,452,391","319,577","43,890"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","290","605,525","132,955","19,537"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","65","251,966","56,569","8,043"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","797","640,750","142,250","21,207"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","176","18,417","2,073","257"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","116","25,986","6,136","795"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","187","88,869","20,924","2,630"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","186","179,700","38,919","5,493"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","89","174,214","39,064","6,591"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","43","153,564","35,134","5,441"
"Washington","722511","Full-service restaurants","S-corporations","All establishments","2022","3,577","1,867,101","404,438","54,382"
"Washington","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","841","90,949","12,456","1,541"
"Washington","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","786","181,654","41,475","5,430"
