"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","166","61,356","11,504","2,202"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","111","90,135","16,736","3,154"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","14","24,210","4,677","840"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","81","31,077","5,759","1,154"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","28","2,670","240","52"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","13","1,763","437","88"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","21","8,046","1,355","283"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","15","11,342","2,210","435"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","3","4,993","1,021","185"
"Vermont","722511","Full-service restaurants","S-corporations","All establishments","2021","308","123,414","22,845","4,098"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","74","8,304","818","134"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","69","13,545","2,545","483"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","95","35,545","6,956","1,254"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","61","48,737","9,279","1,672"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","9","17,283","3,247","555"
"Vermont","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","101","19,335","3,350","721"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","46","2,170","204","49"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","27","4,530","864","177"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","20","6,215","1,148","246"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","7","5,693","972","203"
"Vermont","722511","Full-service restaurants","Partnerships","All establishments","2021","145","48,720","7,902","1,584"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","59","6,147","379","80"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","27","5,453","956","187"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","30","11,550","2,045","419"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","28","24,363","4,275","844"
"Virginia","722511","Full-service restaurants","All establishments","All establishments","2021","6,914","2,990,048","584,782","117,972"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","1,804","154,874","18,070","3,111"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","1,409","254,467","53,386","9,677"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","1,656","580,411","117,578","23,340"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","1,574","1,168,361","228,875","47,440"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","417","658,748","132,363","27,574"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","54","173,187","34,510","6,830"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","1,573","862,550","175,944","34,375"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","380","32,435","4,533","681"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","306","56,891","12,178","2,096"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","337","126,162","26,845","4,839"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","340","270,010","54,095","10,552"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","183","293,684","61,771","12,703"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","27","83,368","16,522","3,504"
"Virginia","722511","Full-service restaurants","S-corporations","All establishments","2021","3,235","1,289,711","251,801","49,444"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","739","62,264","8,642","1,404"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","773","144,831","30,868","5,308"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","877","317,929","63,718","12,218"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","707","525,090","102,168","20,731"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","126","203,481","39,443","8,232"
"Virginia","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","13","36,116","6,962","1,551"
"Virginia","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","689","154,868","31,571","8,166"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","286","14,751","1,865","451"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","112","15,638","3,066","773"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","136","33,875","7,068","1,883"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","139","69,629","14,957","4,080"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","15","18,302","3,944","882"
"Virginia","722511","Full-service restaurants","Partnerships","All establishments","2021","1,414","682,154","125,308","25,952"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","399","45,424","3,030","575"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","217","36,859","7,224","1,492"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","304","101,928","19,839","4,373"
